Date,Price,Exogenous 1,Exogenous 2,Exogenous 3,Exogenous 4
2019-02-06 17:00:00,56.73,33824.0,3020.0,1975.4,1342.2
2019-02-06 18:00:00,60.32,33653.0,3193.0,897.3,1084.5
2019-02-06 19:00:00,63.1,34597.0,3398.0,103.2,675.8
2019-02-06 20:00:00,66.98,36752.0,3609.0,0.0,250.1
2019-02-06 21:00:00,67.52,37527.0,3754.0,0.0,100.0
2019-02-06 22:00:00,66.55,36675.0,3891.0,0.0,74.7
2019-02-06 23:00:00,63.08,33899.0,3931.0,0.0,47.1
2019-02-07 00:00:00,61.1,30817.0,3934.0,0.0,24.6
2019-02-07 01:00:00,52.91,28471.0,4661.0,0.0,19.1
2019-02-07 02:00:00,48.65,26489.0,4646.0,0.0,12.6
2019-02-07 03:00:00,45.97,25363.0,4610.0,0.0,14.5
2019-02-07 04:00:00,45.47,24885.0,4633.0,0.0,13.1
2019-02-07 05:00:00,43.97,24850.0,4506.0,0.0,15.5
2019-02-07 06:00:00,45.87,25560.0,4477.0,0.0,2.8
2019-02-07 07:00:00,50.33,28252.0,4485.0,0.0,1.2
2019-02-07 08:00:00,61.12,32787.0,4302.0,0.7,34.5
2019-02-07 09:00:00,62.27,35312.0,3915.0,123.2,2.0
2019-02-07 10:00:00,63.75,36423.0,3502.0,918.1,88.0
2019-02-07 11:00:00,64.17,36586.0,3065.0,1934.6,321.3
2019-02-07 12:00:00,62.58,36379.0,2773.0,2610.6,904.0
2019-02-07 13:00:00,62.27,35938.0,2586.0,2968.0,1268.4
2019-02-07 14:00:00,62.01,35584.0,2542.0,3092.5,1262.8
2019-02-07 15:00:00,56.0,34381.0,2533.0,2995.2,1374.7
2019-02-07 16:00:00,53.51,33719.0,2565.0,2686.6,1467.3
2019-02-07 17:00:00,54.72,33415.0,2541.0,2052.8,1581.8
2019-02-07 18:00:00,60.86,33285.0,2513.0,983.7,1417.4
2019-02-07 19:00:00,64.21,34207.0,2567.0,134.0,850.3
2019-02-07 20:00:00,67.2,36525.0,2487.0,0.0,405.9
2019-02-07 21:00:00,68.07,37239.0,2363.0,0.0,187.3
2019-02-07 22:00:00,67.55,36414.0,2134.0,0.0,161.8
2019-02-07 23:00:00,65.69,33755.0,1943.0,0.0,44.6
2019-02-08 00:00:00,65.0,30660.0,1919.0,0.0,40.1
2019-02-08 01:00:00,65.0,28263.0,2214.0,0.0,11.0
2019-02-08 02:00:00,61.21,26389.0,2561.0,0.0,2.9
2019-02-08 03:00:00,52.73,25184.0,2991.0,0.0,9.7
2019-02-08 04:00:00,51.02,24718.0,3499.0,0.0,9.1
2019-02-08 05:00:00,49.14,24665.0,3959.0,0.0,9.4
2019-02-08 06:00:00,49.13,25345.0,4366.0,0.0,11.8
2019-02-08 07:00:00,53.21,28022.0,4744.0,0.0,7.2
2019-02-08 08:00:00,61.2,32527.0,4958.0,0.5,53.3
2019-02-08 09:00:00,64.0,35070.0,5131.0,145.7,0.0
2019-02-08 10:00:00,65.01,36212.0,5315.0,1096.0,53.1
2019-02-08 11:00:00,64.01,36297.0,5470.0,2187.5,387.7
2019-02-08 12:00:00,62.04,36041.0,5712.0,2824.8,1034.3
2019-02-08 13:00:00,58.88,35535.0,6039.0,3173.4,1205.4
2019-02-08 14:00:00,52.73,35097.0,6350.0,3287.4,1436.7
2019-02-08 15:00:00,49.14,34005.0,6551.0,3162.2,1470.8
2019-02-08 16:00:00,47.53,33064.0,6684.0,2809.5,1594.8
2019-02-08 17:00:00,48.0,32561.0,6723.0,2157.4,1685.6
2019-02-08 18:00:00,50.0,32133.0,6831.0,1025.4,1539.7
2019-02-08 19:00:00,54.52,32975.0,6972.0,123.5,931.1
2019-02-08 20:00:00,62.0,35284.0,7090.0,0.0,440.5
2019-02-08 21:00:00,62.41,35912.0,7207.0,0.0,247.0
2019-02-08 22:00:00,62.01,35093.0,7305.0,0.0,170.7
2019-02-08 23:00:00,57.7,32733.0,7184.0,0.0,87.3
2019-02-09 00:00:00,52.73,30127.0,6976.0,0.0,48.8
2019-02-09 01:00:00,60.02,28378.0,7216.0,0.0,27.1
2019-02-09 02:00:00,50.0,26350.0,6693.0,0.0,38.4
2019-02-09 03:00:00,47.6,24783.0,6223.0,0.0,1.1
2019-02-09 04:00:00,47.1,23990.0,5801.0,0.0,0.4
2019-02-09 05:00:00,47.1,23680.0,5397.0,0.0,0.0
2019-02-09 06:00:00,47.41,23655.0,5010.0,0.0,0.0
2019-02-09 07:00:00,50.5,24372.0,4690.0,0.0,1.2
2019-02-09 08:00:00,56.01,25931.0,4388.0,0.6,27.8
2019-02-09 09:00:00,58.77,27497.0,4125.0,153.3,1.2
2019-02-09 10:00:00,62.85,30145.0,3967.0,1036.0,43.2
2019-02-09 11:00:00,64.01,31899.0,3924.0,2010.1,288.6
2019-02-09 12:00:00,62.41,31975.0,3971.0,2634.1,728.2
2019-02-09 13:00:00,60.81,31416.0,4068.0,3004.8,998.8
2019-02-09 14:00:00,58.77,31122.0,4436.0,3154.6,1099.4
2019-02-09 15:00:00,53.41,30315.0,4883.0,3057.1,1188.7
2019-02-09 16:00:00,47.01,29076.0,5390.0,2704.3,1261.4
2019-02-09 17:00:00,46.1,28246.0,5890.0,2062.4,1269.2
2019-02-09 18:00:00,46.8,27863.0,6354.0,1010.8,1070.9
2019-02-09 19:00:00,52.3,28887.0,6873.0,130.8,614.9
2019-02-09 20:00:00,61.1,31181.0,7281.0,0.0,244.7
2019-02-09 21:00:00,61.83,32134.0,7665.0,0.0,128.4
2019-02-09 22:00:00,60.01,32043.0,8057.0,0.0,64.1
2019-02-09 23:00:00,55.0,30565.0,8406.0,0.0,72.8
2019-02-10 00:00:00,47.6,28485.0,8741.0,0.0,4.4
2019-02-10 01:00:00,41.72,26332.0,9220.0,0.0,0.5
2019-02-10 02:00:00,31.42,24292.0,9427.0,0.0,0.0
2019-02-10 03:00:00,25.36,22873.0,9630.0,0.0,0.0
2019-02-10 04:00:00,17.96,22068.0,9861.0,0.0,0.5
2019-02-10 05:00:00,15.6,21771.0,10257.0,0.0,0.6
2019-02-10 06:00:00,19.0,21757.0,10623.0,0.0,0.6
2019-02-10 07:00:00,16.2,22199.0,10865.0,0.0,2.3
2019-02-10 08:00:00,17.54,23005.0,11041.0,0.6,6.5
2019-02-10 09:00:00,25.3,23640.0,10928.0,105.6,4.0
2019-02-10 10:00:00,36.0,25762.0,10669.0,742.6,52.4
2019-02-10 11:00:00,39.16,27649.0,10540.0,1516.1,174.6
2019-02-10 12:00:00,40.86,28464.0,10459.0,2045.0,235.5
2019-02-10 13:00:00,36.89,28168.0,10270.0,2341.4,368.6
2019-02-10 14:00:00,36.1,28357.0,10169.0,2420.6,423.3
2019-02-10 15:00:00,35.0,28069.0,9919.0,2285.6,434.0
2019-02-10 16:00:00,31.19,26783.0,9599.0,1953.9,329.9
2019-02-10 17:00:00,32.61,25976.0,9101.0,1416.4,311.9
2019-02-10 18:00:00,39.41,25573.0,8606.0,628.0,271.1
2019-02-10 19:00:00,49.19,26660.0,8135.0,82.3,145.8
2019-02-10 20:00:00,62.01,29763.0,7932.0,0.0,67.0
2019-02-10 21:00:00,65.51,31229.0,7843.0,0.0,0.0
2019-02-10 22:00:00,66.55,31446.0,7751.0,0.0,0.0
2019-02-10 23:00:00,65.01,30286.0,7674.0,0.0,0.0
2019-02-11 00:00:00,59.1,27919.0,7584.0,0.0,0.0
2019-02-11 01:00:00,45.1,25774.0,7273.0,0.0,0.0
2019-02-11 02:00:00,42.75,24011.0,6924.0,0.0,0.1
2019-02-11 03:00:00,41.72,22981.0,6514.0,0.0,0.0
2019-02-11 04:00:00,42.22,22562.0,6074.0,0.0,2.3
2019-02-11 05:00:00,42.4,22652.0,5744.0,0.0,5.5
2019-02-11 06:00:00,43.0,23507.0,5451.0,0.0,1.8
2019-02-11 07:00:00,49.96,26638.0,5205.0,0.0,0.9
2019-02-11 08:00:00,59.23,31436.0,4938.0,0.7,19.2
2019-02-11 09:00:00,64.03,34416.0,4666.0,107.5,0.7
2019-02-11 10:00:00,64.89,35891.0,4503.0,829.5,47.8
2019-02-11 11:00:00,65.0,36301.0,4427.0,1695.7,256.1
2019-02-11 12:00:00,62.51,36276.0,4457.0,2338.7,428.7
2019-02-11 13:00:00,59.64,35816.0,4614.0,2701.9,598.9
2019-02-11 14:00:00,58.84,35519.0,4651.0,2826.4,772.3
2019-02-11 15:00:00,56.67,34209.0,4660.0,2735.3,887.5
2019-02-11 16:00:00,55.81,33722.0,4765.0,2434.3,1049.4
2019-02-11 17:00:00,56.41,33333.0,4820.0,1855.0,1272.3
2019-02-11 18:00:00,58.84,33084.0,4893.0,945.5,1320.0
2019-02-11 19:00:00,63.75,33863.0,5012.0,122.4,827.0
2019-02-11 20:00:00,66.25,36515.0,5111.0,0.0,330.0
2019-02-11 21:00:00,66.25,36817.0,5170.0,0.0,312.8
2019-02-11 22:00:00,65.51,35919.0,5177.0,0.0,190.7
2019-02-11 23:00:00,60.51,33236.0,5085.0,0.0,61.3
2019-02-12 00:00:00,58.7,30029.0,4968.0,0.0,15.3
2019-02-12 01:00:00,62.65,27981.0,4679.0,0.0,0.8
2019-02-12 02:00:00,58.37,26078.0,4327.0,0.0,0.0
2019-02-12 03:00:00,53.6,24915.0,4052.0,0.0,0.0
2019-02-12 04:00:00,51.36,24536.0,3873.0,0.0,0.0
2019-02-12 05:00:00,50.0,24511.0,3788.0,0.0,0.3
2019-02-12 06:00:00,53.0,25149.0,3724.0,0.0,1.3
2019-02-12 07:00:00,59.0,27897.0,3641.0,0.0,0.9
2019-02-12 08:00:00,61.42,32513.0,3406.0,0.7,3.2
2019-02-12 09:00:00,63.89,35037.0,3108.0,182.3,0.6
2019-02-12 10:00:00,65.1,36278.0,2798.0,1102.6,57.1
2019-02-12 11:00:00,64.2,36716.0,2539.0,2111.5,388.4
2019-02-12 12:00:00,62.49,36466.0,2410.0,2780.4,827.3
2019-02-12 13:00:00,60.64,36058.0,2364.0,3112.0,1180.4
2019-02-12 14:00:00,60.61,35784.0,2370.0,3192.9,1460.8
2019-02-12 15:00:00,59.0,34610.0,2351.0,3035.8,1403.2
2019-02-12 16:00:00,57.99,33972.0,2297.0,2655.1,1415.6
2019-02-12 17:00:00,58.0,33658.0,2275.0,2017.6,1449.0
2019-02-12 18:00:00,60.29,33638.0,2324.0,1019.5,1342.3
2019-02-12 19:00:00,63.75,34554.0,2424.0,141.1,818.3
2019-02-12 20:00:00,66.1,37189.0,2475.0,0.0,335.5
2019-02-12 21:00:00,67.1,37343.0,2489.0,0.0,170.9
2019-02-12 22:00:00,66.25,36417.0,2493.0,0.0,122.9
2019-02-12 23:00:00,64.5,33592.0,2410.0,0.0,95.3
2019-02-13 00:00:00,64.18,30449.0,2502.0,0.0,49.0
2019-02-13 01:00:00,63.93,28147.0,3010.0,0.0,16.2
2019-02-13 02:00:00,61.59,26325.0,2934.0,0.0,16.8
2019-02-13 03:00:00,59.57,25146.0,2790.0,0.0,2.8
2019-02-13 04:00:00,58.11,24706.0,2655.0,0.0,1.1
2019-02-13 05:00:00,58.32,24657.0,2524.0,0.0,0.5
2019-02-13 06:00:00,60.0,25339.0,2358.0,0.0,5.0
2019-02-13 07:00:00,61.0,28070.0,2199.0,0.0,1.2
2019-02-13 08:00:00,64.13,32630.0,2093.0,0.8,5.9
2019-02-13 09:00:00,65.31,35126.0,1995.0,232.3,0.0
2019-02-13 10:00:00,65.51,36187.0,1937.0,1235.3,51.7
2019-02-13 11:00:00,65.06,36367.0,2146.0,2317.2,393.0
2019-02-13 12:00:00,63.58,36091.0,2267.0,3000.7,1042.1
2019-02-13 13:00:00,61.63,35582.0,2500.0,3358.0,1280.4
2019-02-13 14:00:00,60.02,35208.0,2685.0,3454.3,1321.6
2019-02-13 15:00:00,59.51,34191.0,2907.0,3337.9,1379.6
2019-02-13 16:00:00,58.0,33260.0,3132.0,2981.2,1455.0
2019-02-13 17:00:00,57.01,32880.0,3313.0,2333.4,1592.9
2019-02-13 18:00:00,59.2,32672.0,3465.0,1222.3,1523.5
2019-02-13 19:00:00,61.52,33324.0,3726.0,199.3,1071.7
2019-02-13 20:00:00,64.2,36103.0,3984.0,0.4,527.1
2019-02-13 21:00:00,65.21,36839.0,4229.0,0.0,245.9
2019-02-13 22:00:00,64.2,35977.0,4481.0,0.0,166.6
2019-02-13 23:00:00,61.63,33260.0,4721.0,0.0,127.1
2019-02-14 00:00:00,58.0,30278.0,4953.0,0.0,38.6
2019-02-14 01:00:00,60.61,27834.0,5162.0,0.0,33.0
2019-02-14 02:00:00,53.81,25996.0,5253.0,0.0,14.3
2019-02-14 03:00:00,50.01,24856.0,5294.0,0.0,8.0
2019-02-14 04:00:00,49.5,24418.0,5291.0,0.0,0.8
2019-02-14 05:00:00,48.0,24377.0,5362.0,0.0,0.2
2019-02-14 06:00:00,49.11,25041.0,5510.0,0.0,2.7
2019-02-14 07:00:00,55.27,27767.0,5653.0,0.0,0.7
2019-02-14 08:00:00,60.73,32342.0,5706.0,1.1,45.3
2019-02-14 09:00:00,63.67,34848.0,5732.0,196.8,1.2
2019-02-14 10:00:00,62.07,35932.0,5657.0,1137.6,99.6
2019-02-14 11:00:00,60.01,36164.0,5507.0,2175.1,493.9
2019-02-14 12:00:00,56.27,35846.0,5324.0,2859.5,1066.4
2019-02-14 13:00:00,54.67,35426.0,5207.0,3252.6,1372.9
2019-02-14 14:00:00,53.81,35057.0,5181.0,3392.7,1533.0
2019-02-14 15:00:00,51.5,33968.0,5219.0,3303.2,1549.8
2019-02-14 16:00:00,51.33,33177.0,5199.0,2962.7,1637.5
2019-02-14 17:00:00,52.39,32860.0,5222.0,2337.8,1715.4
2019-02-14 18:00:00,55.63,32610.0,5229.0,1243.3,1612.7
2019-02-14 19:00:00,60.2,32986.0,5303.0,211.5,1026.8
2019-02-14 20:00:00,62.31,35559.0,5403.0,0.2,529.6
2019-02-14 21:00:00,63.01,36496.0,5490.0,0.0,251.9
2019-02-14 22:00:00,62.65,35666.0,5580.0,0.0,265.5
2019-02-14 23:00:00,60.29,33050.0,5495.0,0.0,166.7
2019-02-15 00:00:00,56.28,30089.0,5363.0,0.0,136.2
2019-02-15 01:00:00,49.11,27840.0,6537.0,0.0,69.9
2019-02-15 02:00:00,46.94,26033.0,6107.0,0.0,40.7
2019-02-15 03:00:00,45.57,24855.0,5634.0,0.0,34.2
2019-02-15 04:00:00,45.57,24403.0,5173.0,0.0,1.2
2019-02-15 05:00:00,46.0,24312.0,4787.0,0.0,0.2
2019-02-15 06:00:00,46.57,24969.0,4480.0,0.0,1.4
2019-02-15 07:00:00,52.98,27683.0,4231.0,0.0,1.0
2019-02-15 08:00:00,59.98,32349.0,4027.0,0.6,14.3
2019-02-15 09:00:00,61.73,34694.0,3873.0,226.4,0.4
2019-02-15 10:00:00,60.4,35791.0,3677.0,1213.1,130.2
2019-02-15 11:00:00,60.13,36101.0,3388.0,2237.0,479.2
2019-02-15 12:00:00,58.61,35724.0,3140.0,2883.2,942.2
2019-02-15 13:00:00,57.47,35229.0,3044.0,3247.9,1155.8
2019-02-15 14:00:00,57.02,34516.0,3051.0,3370.8,1230.8
2019-02-15 15:00:00,55.23,33243.0,3081.0,3251.2,1276.2
2019-02-15 16:00:00,54.53,32368.0,3121.0,2886.1,1435.5
2019-02-15 17:00:00,54.53,31869.0,3225.0,2254.6,1457.2
2019-02-15 18:00:00,55.86,31453.0,3371.0,1187.3,1281.9
2019-02-15 19:00:00,59.1,32197.0,3561.0,193.7,743.5
2019-02-15 20:00:00,61.41,34368.0,3705.0,1.0,291.2
2019-02-15 21:00:00,62.0,35138.0,3842.0,0.0,137.3
2019-02-15 22:00:00,60.94,34479.0,3998.0,0.0,56.3
2019-02-15 23:00:00,58.2,32282.0,4190.0,0.0,57.0
2019-02-16 00:00:00,57.0,29665.0,4396.0,0.0,46.9
2019-02-16 01:00:00,60.01,27940.0,4899.0,0.0,14.9
2019-02-16 02:00:00,56.41,26005.0,4988.0,0.0,0.0
2019-02-16 03:00:00,50.0,24547.0,5069.0,0.0,0.0
2019-02-16 04:00:00,49.11,23798.0,5132.0,0.0,0.3
2019-02-16 05:00:00,48.0,23427.0,5083.0,0.0,0.3
2019-02-16 06:00:00,47.38,23375.0,5055.0,0.0,0.4
2019-02-16 07:00:00,48.25,24115.0,5055.0,0.0,1.6
2019-02-16 08:00:00,50.0,25650.0,5107.0,1.2,14.7
2019-02-16 09:00:00,49.11,27038.0,5170.0,197.5,9.6
2019-02-16 10:00:00,54.6,29688.0,5215.0,1174.7,142.8
2019-02-16 11:00:00,58.1,31239.0,5565.0,2186.9,378.2
2019-02-16 12:00:00,53.01,31184.0,5990.0,2850.7,587.8
2019-02-16 13:00:00,50.0,30628.0,6479.0,3188.9,799.3
2019-02-16 14:00:00,50.0,30364.0,6816.0,3267.4,887.2
2019-02-16 15:00:00,46.97,29628.0,7157.0,3174.4,958.2
2019-02-16 16:00:00,44.39,28129.0,7502.0,2852.7,1021.4
2019-02-16 17:00:00,43.39,27329.0,7790.0,2259.0,1031.8
2019-02-16 18:00:00,46.83,27013.0,8076.0,1200.8,975.5
2019-02-16 19:00:00,52.38,27549.0,8416.0,176.1,663.9
2019-02-16 20:00:00,56.41,30166.0,8750.0,1.4,294.9
2019-02-16 21:00:00,58.51,31414.0,9033.0,0.0,71.5
2019-02-16 22:00:00,55.13,31435.0,9257.0,0.0,0.0
2019-02-16 23:00:00,51.46,30061.0,9271.0,0.0,2.8
2019-02-17 00:00:00,49.11,27973.0,9312.0,0.0,2.7
2019-02-17 01:00:00,45.87,25917.0,8809.0,0.0,0.4
2019-02-17 02:00:00,41.57,23985.0,8654.0,0.0,0.0
2019-02-17 03:00:00,37.6,22525.0,8422.0,0.0,0.0
2019-02-17 04:00:00,36.27,21779.0,8150.0,0.0,0.8
2019-02-17 05:00:00,36.13,21441.0,7865.0,0.0,0.2
2019-02-17 06:00:00,36.74,21448.0,7611.0,0.0,2.1
2019-02-17 07:00:00,38.0,21917.0,7383.0,0.0,0.1
2019-02-17 08:00:00,41.31,22714.0,6958.0,1.0,13.2
2019-02-17 09:00:00,42.02,23363.0,6528.0,232.5,0.9
2019-02-17 10:00:00,44.87,25473.0,6182.0,1229.6,139.2
2019-02-17 11:00:00,51.0,27257.0,5968.0,2206.8,498.4
2019-02-17 12:00:00,49.11,28054.0,5775.0,2826.6,1036.3
2019-02-17 13:00:00,46.0,27879.0,5757.0,3161.5,1326.9
2019-02-17 14:00:00,48.39,28056.0,5761.0,3264.8,1444.5
2019-02-17 15:00:00,45.87,27854.0,5646.0,3161.0,1475.0
2019-02-17 16:00:00,43.37,26404.0,5557.0,2818.1,1510.9
2019-02-17 17:00:00,43.13,25623.0,5623.0,2196.6,1495.4
2019-02-17 18:00:00,44.99,25352.0,5737.0,1187.0,1340.5
2019-02-17 19:00:00,53.0,26257.0,5989.0,190.5,779.0
2019-02-17 20:00:00,60.02,29519.0,6214.0,1.4,321.7
2019-02-17 21:00:00,61.41,31202.0,6356.0,0.0,167.2
2019-02-17 22:00:00,62.0,31366.0,6601.0,0.0,71.8
2019-02-17 23:00:00,60.81,30122.0,6554.0,0.0,25.9
2019-02-18 00:00:00,59.5,27754.0,6354.0,0.0,13.3
2019-02-18 01:00:00,51.46,25177.0,6044.0,0.0,27.9
2019-02-18 02:00:00,46.43,23505.0,5756.0,0.0,0.0
2019-02-18 03:00:00,45.5,22504.0,5504.0,0.0,0.0
2019-02-18 04:00:00,45.5,22135.0,5282.0,0.0,0.0
2019-02-18 05:00:00,45.37,22174.0,5097.0,0.0,0.0
2019-02-18 06:00:00,45.7,23056.0,4938.0,0.0,0.0
2019-02-18 07:00:00,55.0,26174.0,4823.0,0.0,0.0
2019-02-18 08:00:00,58.63,30946.0,4630.0,1.9,6.0
2019-02-18 09:00:00,59.98,33749.0,4412.0,194.0,0.1
2019-02-18 10:00:00,61.01,35246.0,4077.0,936.5,59.6
2019-02-18 11:00:00,61.2,35669.0,3832.0,1694.0,157.3
2019-02-18 12:00:00,60.49,35588.0,3780.0,2203.1,251.3
2019-02-18 13:00:00,60.02,35297.0,3822.0,2505.8,361.6
2019-02-18 14:00:00,59.93,35038.0,3842.0,2613.0,387.3
2019-02-18 15:00:00,58.43,33866.0,3785.0,2505.7,280.3
2019-02-18 16:00:00,58.26,33224.0,3710.0,2176.1,276.9
2019-02-18 17:00:00,58.35,32761.0,3619.0,1618.4,253.7
2019-02-18 18:00:00,58.83,32405.0,3544.0,816.1,173.0
2019-02-18 19:00:00,59.44,32610.0,3649.0,139.2,89.7
2019-02-18 20:00:00,60.95,35343.0,3719.0,1.6,13.0
2019-02-18 21:00:00,62.0,36302.0,3707.0,0.0,13.9
2019-02-18 22:00:00,60.61,35345.0,3682.0,0.0,3.4
2019-02-18 23:00:00,58.83,32583.0,3499.0,0.0,0.0
2019-02-19 00:00:00,58.53,29463.0,3244.0,0.0,0.0
2019-02-19 01:00:00,58.63,27429.0,3275.0,0.0,0.1
2019-02-19 02:00:00,57.91,25682.0,2968.0,0.0,0.6
2019-02-19 03:00:00,52.6,24615.0,2605.0,0.0,0.1
2019-02-19 04:00:00,52.6,24180.0,2302.0,0.0,0.8
2019-02-19 05:00:00,52.6,24107.0,2016.0,0.0,3.9
2019-02-19 06:00:00,56.41,24778.0,1740.0,0.0,4.3
2019-02-19 07:00:00,58.53,27501.0,1510.0,0.0,0.1
2019-02-19 08:00:00,60.49,32197.0,1305.0,1.2,20.5
2019-02-19 09:00:00,61.13,34681.0,1141.0,209.8,0.1
2019-02-19 10:00:00,61.98,35948.0,1013.0,1075.9,64.2
2019-02-19 11:00:00,61.35,36224.0,907.0,1973.0,312.7
2019-02-19 12:00:00,60.49,35955.0,875.0,2615.0,591.2
2019-02-19 13:00:00,60.16,35501.0,951.0,3015.3,765.8
2019-02-19 14:00:00,59.5,35121.0,1124.0,3159.4,493.4
2019-02-19 15:00:00,58.53,33909.0,1329.0,3044.0,522.9
2019-02-19 16:00:00,58.2,33202.0,1639.0,2689.5,446.6
2019-02-19 17:00:00,58.13,32864.0,1937.0,2071.3,435.5
2019-02-19 18:00:00,58.54,32676.0,2229.0,1141.3,236.5
2019-02-19 19:00:00,60.03,32852.0,2594.0,179.0,31.7
2019-02-19 20:00:00,61.21,35616.0,2740.0,1.1,59.2
2019-02-19 21:00:00,62.25,36690.0,2724.0,0.0,28.9
2019-02-19 22:00:00,61.52,35754.0,2847.0,0.0,0.0
2019-02-19 23:00:00,60.38,32941.0,2849.0,0.0,0.6
2019-02-20 00:00:00,60.18,29815.0,2839.0,0.0,0.5
2019-02-20 01:00:00,59.44,27614.0,2448.0,0.0,0.5
2019-02-20 02:00:00,58.2,25803.0,2436.0,0.0,1.3
2019-02-20 03:00:00,56.09,24681.0,2419.0,0.0,1.1
2019-02-20 04:00:00,54.0,24244.0,2424.0,0.0,0.5
2019-02-20 05:00:00,53.1,24194.0,2381.0,0.0,1.4
2019-02-20 06:00:00,54.6,24932.0,2358.0,0.0,4.1
2019-02-20 07:00:00,56.66,27644.0,2357.0,0.0,0.3
2019-02-20 08:00:00,59.47,32199.0,2263.0,1.8,81.4
2019-02-20 09:00:00,60.05,34532.0,2163.0,259.7,20.2
2019-02-20 10:00:00,60.49,35602.0,2076.0,1252.9,94.9
2019-02-20 11:00:00,59.51,35750.0,2134.0,2232.0,418.9
2019-02-20 12:00:00,58.32,35494.0,2256.0,2872.1,729.8
2019-02-20 13:00:00,57.85,35004.0,2448.0,3196.5,882.0
2019-02-20 14:00:00,56.47,34664.0,2533.0,3251.6,719.3
2019-02-20 15:00:00,54.81,33596.0,2609.0,3085.1,872.0
2019-02-20 16:00:00,54.01,32801.0,2682.0,2707.6,855.2
2019-02-20 17:00:00,54.17,32418.0,2744.0,2090.7,786.0
2019-02-20 18:00:00,56.1,32143.0,2849.0,1143.1,926.9
2019-02-20 19:00:00,58.09,32407.0,3028.0,205.8,710.1
2019-02-20 20:00:00,60.49,35203.0,3099.0,1.1,264.3
2019-02-20 21:00:00,61.11,36278.0,3195.0,0.0,108.1
2019-02-20 22:00:00,60.52,35481.0,3344.0,0.0,1.5
2019-02-20 23:00:00,58.87,32713.0,3539.0,0.0,0.7
2019-02-21 00:00:00,57.77,29644.0,3755.0,0.0,0.1
2019-02-21 01:00:00,58.35,27310.0,3907.0,0.0,0.1
2019-02-21 02:00:00,54.84,25495.0,4021.0,0.0,0.7
2019-02-21 03:00:00,50.09,24399.0,4060.0,0.0,0.8
2019-02-21 04:00:00,48.94,23944.0,4064.0,0.0,0.9
2019-02-21 05:00:00,47.67,23889.0,4071.0,0.0,2.7
2019-02-21 06:00:00,48.85,24578.0,4101.0,0.0,6.2
2019-02-21 07:00:00,51.45,27252.0,4156.0,0.0,0.0
2019-02-21 08:00:00,58.0,31705.0,4230.0,2.2,7.9
2019-02-21 09:00:00,59.0,33958.0,4325.0,313.3,5.2
2019-02-21 10:00:00,59.14,34994.0,4368.0,1392.1,72.6
2019-02-21 11:00:00,58.51,34997.0,4414.0,2419.9,439.2
2019-02-21 12:00:00,56.11,34700.0,4507.0,3070.0,1037.7
2019-02-21 13:00:00,53.99,34268.0,4676.0,3385.9,1216.5
2019-02-21 14:00:00,51.15,33983.0,4739.0,3448.0,1275.9
2019-02-21 15:00:00,50.0,32889.0,4739.0,3308.9,1368.0
2019-02-21 16:00:00,49.83,32085.0,4690.0,2959.0,1353.0
2019-02-21 17:00:00,50.42,31662.0,4631.0,2347.8,1383.8
2019-02-21 18:00:00,52.77,31394.0,4567.0,1334.5,1364.6
2019-02-21 19:00:00,57.15,31571.0,4573.0,254.9,906.4
2019-02-21 20:00:00,60.49,34375.0,4602.0,1.0,344.6
2019-02-21 21:00:00,61.21,35677.0,4671.0,0.0,122.7
2019-02-21 22:00:00,60.52,34792.0,4764.0,0.0,0.3
2019-02-21 23:00:00,58.83,32316.0,4743.0,0.0,5.0
2019-02-22 00:00:00,57.01,29338.0,4709.0,0.0,8.1
2019-02-22 01:00:00,55.06,27506.0,4138.0,0.0,0.8
2019-02-22 02:00:00,49.1,25681.0,4016.0,0.0,0.0
2019-02-22 03:00:00,46.63,24524.0,3969.0,0.0,0.1
2019-02-22 04:00:00,46.02,24057.0,3941.0,0.0,0.8
2019-02-22 05:00:00,45.52,23978.0,3928.0,0.0,0.2
2019-02-22 06:00:00,46.87,24620.0,3936.0,0.0,6.8
2019-02-22 07:00:00,50.89,27270.0,3947.0,0.0,2.1
2019-02-22 08:00:00,57.01,31646.0,3890.0,3.9,13.8
2019-02-22 09:00:00,58.02,33750.0,3818.0,316.2,6.1
2019-02-22 10:00:00,58.02,34780.0,3708.0,1425.5,64.4
2019-02-22 11:00:00,56.88,34826.0,3569.0,2497.6,531.1
2019-02-22 12:00:00,54.99,34532.0,3459.0,3102.6,1163.1
2019-02-22 13:00:00,53.91,33969.0,3380.0,3392.4,1337.2
2019-02-22 14:00:00,52.05,33682.0,3322.0,3444.4,1447.1
2019-02-22 15:00:00,49.99,32472.0,3282.0,3285.0,1472.5
2019-02-22 16:00:00,49.1,31525.0,3166.0,2992.3,1503.2
2019-02-22 17:00:00,49.59,30983.0,3215.0,2387.2,1459.9
2019-02-22 18:00:00,52.59,30611.0,3307.0,1363.1,1315.0
2019-02-22 19:00:00,56.11,30939.0,3520.0,248.0,825.4
2019-02-22 20:00:00,59.02,33348.0,3833.0,0.8,411.7
2019-02-22 21:00:00,59.93,34138.0,4144.0,0.0,163.1
2019-02-22 22:00:00,59.01,33560.0,4450.0,0.0,46.0
2019-02-22 23:00:00,57.31,31353.0,4601.0,0.0,41.7
2019-02-23 00:00:00,55.01,28849.0,4594.0,0.0,12.1
