Date,Price,Exogenous 1,Exogenous 2,Exogenous 3
2019-06-14 03:00:00,28.37,42294.0,0.0,10910.0
2019-06-14 04:00:00,28.89,42817.0,0.0,10368.0
2019-06-14 05:00:00,29.88,45123.0,66.0,10064.0
2019-06-14 06:00:00,40.25,49990.0,1034.0,9569.0
2019-06-14 07:00:00,52.94,56200.0,4411.0,8528.0
2019-06-14 08:00:00,59.61,60417.0,9938.0,6619.0
2019-06-14 09:00:00,49.04,61646.0,15698.0,6021.0
2019-06-14 10:00:00,42.91,62979.0,20344.0,6147.0
2019-06-14 11:00:00,41.01,64084.0,23635.0,6524.0
2019-06-14 12:00:00,34.9,64371.0,25405.0,6792.0
2019-06-14 13:00:00,33.02,63345.0,25618.0,6697.0
2019-06-14 14:00:00,33.28,61943.0,24192.0,6451.0
2019-06-14 15:00:00,34.06,61808.0,21486.0,6181.0
2019-06-14 16:00:00,36.34,60383.0,17761.0,6265.0
2019-06-14 17:00:00,49.02,59999.0,13321.0,6682.0
2019-06-14 18:00:00,58.28,59192.0,8506.0,7073.0
2019-06-14 19:00:00,64.69,58653.0,4328.0,7721.0
2019-06-14 20:00:00,58.94,56060.0,1679.0,9086.0
2019-06-14 21:00:00,50.45,53439.0,200.0,10461.0
2019-06-14 22:00:00,43.54,51997.0,0.0,12091.0
2019-06-14 23:00:00,37.94,47816.0,0.0,13385.0
2019-06-15 00:00:00,33.29,44010.0,0.0,13180.0
2019-06-15 01:00:00,31.47,41609.0,0.0,13535.0
2019-06-15 02:00:00,29.92,40189.0,0.0,13691.0
2019-06-15 03:00:00,27.94,39602.0,0.0,13645.0
2019-06-15 04:00:00,26.6,39467.0,0.0,13860.0
2019-06-15 05:00:00,25.66,40017.0,39.0,14600.0
2019-06-15 06:00:00,26.68,40948.0,859.0,14496.0
2019-06-15 07:00:00,29.99,44009.0,3437.0,14101.0
2019-06-15 08:00:00,33.0,47694.0,7319.0,13911.0
2019-06-15 09:00:00,32.27,50929.0,11605.0,13844.0
2019-06-15 10:00:00,30.13,52900.0,15513.0,13973.0
2019-06-15 11:00:00,27.47,54508.0,18607.0,14290.0
2019-06-15 12:00:00,25.38,54567.0,20583.0,14276.0
2019-06-15 13:00:00,24.93,52664.0,21128.0,14768.0
2019-06-15 14:00:00,23.54,51167.0,20615.0,15463.0
2019-06-15 15:00:00,23.64,50922.0,18797.0,14964.0
2019-06-15 16:00:00,24.92,49832.0,15869.0,15086.0
2019-06-15 17:00:00,28.97,50182.0,11863.0,14905.0
2019-06-15 18:00:00,35.73,50476.0,7501.0,14057.0
2019-06-15 19:00:00,40.2,49596.0,3804.0,12856.0
2019-06-15 20:00:00,39.64,48106.0,1505.0,11301.0
2019-06-15 21:00:00,39.05,45435.0,218.0,10411.0
2019-06-15 22:00:00,39.09,45783.0,0.0,9907.0
2019-06-15 23:00:00,34.31,42549.0,0.0,9535.0
2019-06-16 00:00:00,30.17,39949.0,0.0,10548.0
2019-06-16 01:00:00,27.52,37709.0,0.0,9587.0
2019-06-16 02:00:00,26.05,36447.0,0.0,8766.0
2019-06-16 03:00:00,25.39,35876.0,0.0,8024.0
2019-06-16 04:00:00,25.07,35665.0,0.0,7689.0
2019-06-16 05:00:00,23.88,35640.0,73.0,7564.0
2019-06-16 06:00:00,23.89,35617.0,919.0,7146.0
2019-06-16 07:00:00,26.93,37246.0,3360.0,6616.0
2019-06-16 08:00:00,28.35,41229.0,6822.0,5849.0
2019-06-16 09:00:00,28.04,44579.0,10607.0,5553.0
2019-06-16 10:00:00,27.44,47046.0,13855.0,5322.0
2019-06-16 11:00:00,27.98,49155.0,16299.0,5255.0
2019-06-16 12:00:00,27.17,50185.0,17717.0,5325.0
2019-06-16 13:00:00,23.92,48845.0,18474.0,5261.0
2019-06-16 14:00:00,23.1,47802.0,18353.0,4991.0
2019-06-16 15:00:00,24.65,47708.0,17244.0,4614.0
2019-06-16 16:00:00,25.78,46013.0,15382.0,4198.0
2019-06-16 17:00:00,30.71,46449.0,12574.0,3748.0
2019-06-16 18:00:00,38.2,47507.0,8771.0,3147.0
2019-06-16 19:00:00,44.84,47846.0,4825.0,2508.0
2019-06-16 20:00:00,47.95,47088.0,1865.0,2175.0
2019-06-16 21:00:00,51.6,45434.0,227.0,2141.0
2019-06-16 22:00:00,48.05,46458.0,0.0,2328.0
2019-06-16 23:00:00,40.91,43152.0,0.0,2678.0
2019-06-17 00:00:00,33.06,39375.0,0.0,2654.0
2019-06-17 01:00:00,30.28,37375.0,0.0,3152.0
2019-06-17 02:00:00,29.96,36477.0,0.0,3653.0
2019-06-17 03:00:00,29.48,36573.0,0.0,3927.0
2019-06-17 04:00:00,29.49,37541.0,0.0,4132.0
2019-06-17 05:00:00,30.95,40557.0,67.0,4243.0
2019-06-17 06:00:00,45.79,47364.0,1081.0,3978.0
2019-06-17 07:00:00,50.8,54835.0,4583.0,3657.0
2019-06-17 08:00:00,49.02,59198.0,10459.0,3161.0
2019-06-17 09:00:00,39.19,60711.0,17001.0,2843.0
2019-06-17 10:00:00,34.64,62609.0,22161.0,2658.0
2019-06-17 11:00:00,33.7,64014.0,25428.0,2453.0
2019-06-17 12:00:00,33.99,64084.0,26483.0,2199.0
2019-06-17 13:00:00,35.16,63959.0,26589.0,1974.0
2019-06-17 14:00:00,34.76,63006.0,25573.0,1781.0
2019-06-17 15:00:00,35.5,62128.0,23438.0,1604.0
2019-06-17 16:00:00,39.52,60455.0,20359.0,1509.0
2019-06-17 17:00:00,44.97,59798.0,16306.0,1463.0
2019-06-17 18:00:00,57.06,58990.0,10941.0,1553.0
2019-06-17 19:00:00,70.1,57804.0,5441.0,1794.0
2019-06-17 20:00:00,69.52,56528.0,2010.0,2235.0
2019-06-17 21:00:00,58.24,54149.0,272.0,3415.0
2019-06-17 22:00:00,45.53,51244.0,0.0,5171.0
2019-06-17 23:00:00,39.1,47672.0,0.0,6967.0
2019-06-18 00:00:00,32.97,43778.0,0.0,8802.0
2019-06-18 01:00:00,32.85,42407.0,0.0,9431.0
2019-06-18 02:00:00,30.6,40970.0,0.0,9734.0
2019-06-18 03:00:00,30.05,40809.0,0.0,9098.0
2019-06-18 04:00:00,30.96,41388.0,0.0,8683.0
2019-06-18 05:00:00,31.09,43343.0,72.0,8312.0
2019-06-18 06:00:00,41.26,49048.0,1076.0,7610.0
2019-06-18 07:00:00,51.74,55440.0,4458.0,6335.0
2019-06-18 08:00:00,49.75,59369.0,10108.0,4029.0
2019-06-18 09:00:00,43.74,61091.0,16414.0,3410.0
2019-06-18 10:00:00,39.92,63107.0,21753.0,3566.0
2019-06-18 11:00:00,38.9,64520.0,25463.0,3608.0
2019-06-18 12:00:00,37.12,64884.0,27389.0,3649.0
2019-06-18 13:00:00,36.1,64281.0,27442.0,3711.0
2019-06-18 14:00:00,36.06,63135.0,26511.0,3661.0
2019-06-18 15:00:00,38.37,63002.0,24286.0,3215.0
2019-06-18 16:00:00,42.92,61153.0,20934.0,2843.0
2019-06-18 17:00:00,47.74,60029.0,16139.0,2600.0
2019-06-18 18:00:00,51.96,59623.0,10276.0,2556.0
2019-06-18 19:00:00,66.16,59316.0,5027.0,2720.0
2019-06-18 20:00:00,67.12,57283.0,1934.0,3418.0
2019-06-18 21:00:00,53.2,54288.0,261.0,4997.0
2019-06-18 22:00:00,47.06,52715.0,0.0,6794.0
2019-06-18 23:00:00,37.08,48694.0,0.0,8390.0
2019-06-19 00:00:00,34.12,45145.0,0.0,7504.0
2019-06-19 01:00:00,33.26,43167.0,0.0,7550.0
2019-06-19 02:00:00,33.02,41809.0,0.0,7701.0
2019-06-19 03:00:00,33.23,41835.0,0.0,7348.0
2019-06-19 04:00:00,33.62,42249.0,0.0,7274.0
2019-06-19 05:00:00,33.28,44277.0,65.0,7341.0
2019-06-19 06:00:00,43.07,49388.0,1114.0,6911.0
2019-06-19 07:00:00,54.43,55723.0,4182.0,5579.0
2019-06-19 08:00:00,58.64,59353.0,8992.0,4091.0
2019-06-19 09:00:00,49.28,60634.0,14659.0,3466.0
2019-06-19 10:00:00,42.98,62693.0,19592.0,3193.0
2019-06-19 11:00:00,40.81,63731.0,23333.0,3279.0
2019-06-19 12:00:00,37.01,64071.0,25494.0,3658.0
2019-06-19 13:00:00,36.93,63514.0,25844.0,4171.0
2019-06-19 14:00:00,36.29,62425.0,24835.0,4635.0
2019-06-19 15:00:00,36.09,61948.0,22603.0,5004.0
2019-06-19 16:00:00,34.91,60135.0,19182.0,5752.0
2019-06-19 17:00:00,42.91,59299.0,14839.0,6796.0
2019-06-19 18:00:00,49.94,58550.0,9697.0,7046.0
2019-06-19 19:00:00,53.17,57976.0,4985.0,7617.0
2019-06-19 20:00:00,51.07,56230.0,1898.0,8203.0
2019-06-19 21:00:00,45.64,53065.0,240.0,8624.0
2019-06-19 22:00:00,40.08,51807.0,0.0,9894.0
2019-06-19 23:00:00,34.99,48017.0,0.0,10916.0
2019-06-20 00:00:00,30.8,43669.0,0.0,9270.0
2019-06-20 01:00:00,30.23,41648.0,0.0,9588.0
2019-06-20 02:00:00,29.87,40243.0,0.0,9587.0
2019-06-20 03:00:00,28.71,39879.0,0.0,9152.0
2019-06-20 04:00:00,28.54,39790.0,0.0,9337.0
2019-06-20 05:00:00,29.11,40380.0,61.0,9052.0
2019-06-20 06:00:00,30.93,41257.0,934.0,7980.0
2019-06-20 07:00:00,36.09,44462.0,3688.0,6735.0
2019-06-20 08:00:00,39.68,47684.0,7664.0,5718.0
2019-06-20 09:00:00,36.91,49840.0,11542.0,5859.0
2019-06-20 10:00:00,35.69,52224.0,14774.0,5619.0
2019-06-20 11:00:00,36.98,53802.0,16921.0,5456.0
2019-06-20 12:00:00,36.08,54419.0,18200.0,5643.0
2019-06-20 13:00:00,34.09,53151.0,18593.0,5986.0
2019-06-20 14:00:00,33.17,52428.0,18263.0,6191.0
2019-06-20 15:00:00,33.93,52121.0,16790.0,5961.0
2019-06-20 16:00:00,33.54,50757.0,14554.0,5751.0
2019-06-20 17:00:00,36.71,50679.0,11488.0,5510.0
2019-06-20 18:00:00,39.62,51171.0,7984.0,4771.0
2019-06-20 19:00:00,44.82,51178.0,4438.0,4086.0
2019-06-20 20:00:00,51.96,50064.0,1768.0,3518.0
2019-06-20 21:00:00,50.0,48183.0,214.0,3096.0
2019-06-20 22:00:00,46.63,48273.0,0.0,2942.0
2019-06-20 23:00:00,39.28,45305.0,0.0,3006.0
2019-06-21 00:00:00,34.3,42408.0,0.0,3010.0
2019-06-21 01:00:00,32.17,40512.0,0.0,3205.0
2019-06-21 02:00:00,31.92,39185.0,0.0,3384.0
2019-06-21 03:00:00,33.0,39240.0,0.0,3373.0
2019-06-21 04:00:00,33.42,39515.0,0.0,3363.0
2019-06-21 05:00:00,34.02,41175.0,39.0,3398.0
2019-06-21 06:00:00,40.72,45435.0,893.0,3268.0
2019-06-21 07:00:00,46.42,51630.0,3601.0,2942.0
2019-06-21 08:00:00,47.09,56028.0,7541.0,2540.0
2019-06-21 09:00:00,44.41,57143.0,12117.0,2696.0
2019-06-21 10:00:00,43.93,58872.0,16402.0,3316.0
2019-06-21 11:00:00,41.04,60485.0,19541.0,3927.0
2019-06-21 12:00:00,36.21,60231.0,21748.0,4403.0
2019-06-21 13:00:00,33.53,59777.0,22725.0,4959.0
2019-06-21 14:00:00,32.41,58561.0,22544.0,5530.0
2019-06-21 15:00:00,32.26,58244.0,21120.0,5838.0
2019-06-21 16:00:00,32.22,56987.0,18330.0,6128.0
2019-06-21 17:00:00,34.98,56372.0,14530.0,6326.0
2019-06-21 18:00:00,40.79,55879.0,9690.0,6178.0
2019-06-21 19:00:00,44.54,55322.0,5050.0,5845.0
2019-06-21 20:00:00,47.84,53320.0,1911.0,5621.0
2019-06-21 21:00:00,49.91,50645.0,259.0,5547.0
2019-06-21 22:00:00,44.41,49605.0,0.0,5649.0
2019-06-21 23:00:00,36.95,46278.0,0.0,5845.0
2019-06-22 00:00:00,35.58,43365.0,0.0,4906.0
2019-06-22 01:00:00,31.91,41403.0,0.0,4841.0
2019-06-22 02:00:00,29.99,39680.0,0.0,5010.0
2019-06-22 03:00:00,29.92,39195.0,0.0,5144.0
2019-06-22 04:00:00,29.3,38990.0,0.0,5211.0
2019-06-22 05:00:00,29.06,39279.0,54.0,5356.0
2019-06-22 06:00:00,29.91,39997.0,868.0,5056.0
2019-06-22 07:00:00,32.57,43258.0,3605.0,4337.0
2019-06-22 08:00:00,34.85,47289.0,7868.0,3197.0
2019-06-22 09:00:00,31.98,50416.0,12439.0,3339.0
2019-06-22 10:00:00,31.06,53017.0,16066.0,3508.0
2019-06-22 11:00:00,29.98,54791.0,18447.0,3616.0
2019-06-22 12:00:00,29.97,54743.0,19645.0,3618.0
2019-06-22 13:00:00,28.55,52660.0,19655.0,3595.0
2019-06-22 14:00:00,28.45,51165.0,18553.0,3719.0
2019-06-22 15:00:00,28.69,50751.0,16735.0,4094.0
2019-06-22 16:00:00,29.96,49343.0,14282.0,4715.0
2019-06-22 17:00:00,33.15,49397.0,11262.0,5437.0
2019-06-22 18:00:00,34.73,49694.0,7578.0,6377.0
2019-06-22 19:00:00,37.91,49508.0,4015.0,7593.0
2019-06-22 20:00:00,35.38,47859.0,1526.0,8869.0
2019-06-22 21:00:00,32.63,45192.0,209.0,10248.0
2019-06-22 22:00:00,34.03,45577.0,0.0,11875.0
2019-06-22 23:00:00,29.58,42634.0,0.0,12946.0
2019-06-23 00:00:00,28.1,40732.0,0.0,13147.0
2019-06-23 01:00:00,26.76,38843.0,0.0,12539.0
2019-06-23 02:00:00,26.02,37510.0,0.0,11946.0
2019-06-23 03:00:00,25.33,37095.0,0.0,11463.0
2019-06-23 04:00:00,21.81,36700.0,0.0,11111.0
2019-06-23 05:00:00,21.81,36466.0,57.0,10893.0
2019-06-23 06:00:00,21.19,36361.0,894.0,9865.0
2019-06-23 07:00:00,21.89,37880.0,3772.0,8377.0
2019-06-23 08:00:00,25.2,41552.0,8529.0,6792.0
2019-06-23 09:00:00,24.95,44816.0,13628.0,6383.0
2019-06-23 10:00:00,19.03,47525.0,18397.0,6479.0
2019-06-23 11:00:00,16.96,50198.0,21963.0,7147.0
2019-06-23 12:00:00,9.94,51068.0,24160.0,8293.0
2019-06-23 13:00:00,2.58,49517.0,25031.0,9103.0
2019-06-23 14:00:00,-4.27,48379.0,24676.0,9670.0
2019-06-23 15:00:00,-5.34,47784.0,23174.0,10020.0
2019-06-23 16:00:00,0.04,46663.0,20533.0,10163.0
2019-06-23 17:00:00,25.1,46726.0,16484.0,10357.0
2019-06-23 18:00:00,28.75,47795.0,11043.0,10897.0
2019-06-23 19:00:00,35.61,48440.0,5529.0,11692.0
2019-06-23 20:00:00,36.35,47467.0,1973.0,12564.0
2019-06-23 21:00:00,31.89,45429.0,306.0,14690.0
2019-06-23 22:00:00,34.19,46474.0,0.0,16726.0
2019-06-23 23:00:00,28.19,43613.0,0.0,18231.0
2019-06-24 00:00:00,26.97,40653.0,0.0,17774.0
2019-06-24 01:00:00,25.68,38915.0,0.0,17448.0
2019-06-24 02:00:00,24.0,37837.0,0.0,17337.0
2019-06-24 03:00:00,24.6,37913.0,0.0,16451.0
2019-06-24 04:00:00,22.22,38751.0,0.0,15810.0
2019-06-24 05:00:00,25.97,41332.0,59.0,15411.0
2019-06-24 06:00:00,35.24,47747.0,968.0,14624.0
2019-06-24 07:00:00,47.95,55174.0,4481.0,12894.0
2019-06-24 08:00:00,42.78,59439.0,10398.0,10660.0
2019-06-24 09:00:00,36.24,60418.0,16792.0,10485.0
2019-06-24 10:00:00,32.67,62289.0,22399.0,11244.0
2019-06-24 11:00:00,32.74,63614.0,26307.0,11933.0
2019-06-24 12:00:00,30.87,63604.0,28579.0,12489.0
2019-06-24 13:00:00,29.9,63502.0,29175.0,12841.0
2019-06-24 14:00:00,29.92,62465.0,28442.0,12759.0
2019-06-24 15:00:00,31.41,61235.0,26441.0,12461.0
2019-06-24 16:00:00,32.18,59970.0,23169.0,12152.0
2019-06-24 17:00:00,35.95,59550.0,18214.0,11992.0
2019-06-24 18:00:00,45.06,58766.0,11906.0,12424.0
2019-06-24 19:00:00,56.78,57709.0,5652.0,12943.0
2019-06-24 20:00:00,54.01,56312.0,1966.0,13767.0
2019-06-24 21:00:00,40.92,53846.0,301.0,15812.0
2019-06-24 22:00:00,34.3,51265.0,0.0,18455.0
2019-06-24 23:00:00,29.0,47966.0,0.0,20327.0
2019-06-25 00:00:00,28.08,45473.0,0.0,20461.0
2019-06-25 01:00:00,25.6,43598.0,0.0,19912.0
2019-06-25 02:00:00,24.48,42161.0,0.0,19203.0
2019-06-25 03:00:00,23.65,42118.0,0.0,18302.0
2019-06-25 04:00:00,22.86,42544.0,0.0,17631.0
2019-06-25 05:00:00,27.29,44652.0,63.0,16892.0
2019-06-25 06:00:00,33.5,50188.0,972.0,15732.0
2019-06-25 07:00:00,43.91,56834.0,4420.0,13133.0
2019-06-25 08:00:00,49.18,60108.0,10299.0,9717.0
2019-06-25 09:00:00,40.96,61252.0,16584.0,8193.0
2019-06-25 10:00:00,37.77,63236.0,22025.0,7763.0
2019-06-25 11:00:00,36.45,64594.0,25829.0,7807.0
2019-06-25 12:00:00,34.92,64806.0,27977.0,7969.0
2019-06-25 13:00:00,33.8,64351.0,28654.0,8150.0
2019-06-25 14:00:00,33.9,63375.0,28048.0,8028.0
2019-06-25 15:00:00,34.91,63407.0,26090.0,7728.0
2019-06-25 16:00:00,36.93,61815.0,22805.0,7273.0
2019-06-25 17:00:00,49.22,60803.0,17926.0,6567.0
2019-06-25 18:00:00,61.53,59948.0,11745.0,5773.0
2019-06-25 19:00:00,74.8,59271.0,5603.0,5161.0
2019-06-25 20:00:00,73.09,57300.0,2012.0,4984.0
2019-06-25 21:00:00,61.92,54275.0,302.0,5826.0
2019-06-25 22:00:00,46.27,53003.0,0.0,7519.0
2019-06-25 23:00:00,37.4,49029.0,0.0,9134.0
2019-06-26 00:00:00,37.34,47322.0,0.0,7650.0
2019-06-26 01:00:00,33.37,45360.0,0.0,7534.0
2019-06-26 02:00:00,33.31,44019.0,0.0,7671.0
2019-06-26 03:00:00,31.3,43885.0,0.0,7772.0
2019-06-26 04:00:00,31.08,44224.0,0.0,8025.0
2019-06-26 05:00:00,30.87,45828.0,59.0,8546.0
2019-06-26 06:00:00,44.45,51203.0,964.0,8552.0
2019-06-26 07:00:00,59.82,57613.0,4336.0,7541.0
2019-06-26 08:00:00,60.08,61584.0,10122.0,6384.0
2019-06-26 09:00:00,48.44,62924.0,16304.0,6119.0
2019-06-26 10:00:00,38.09,64730.0,21680.0,7145.0
2019-06-26 11:00:00,36.7,66509.0,25539.0,8548.0
2019-06-26 12:00:00,35.08,66944.0,27759.0,10387.0
2019-06-26 13:00:00,33.09,66707.0,28462.0,12114.0
2019-06-26 14:00:00,31.88,65766.0,27793.0,14129.0
2019-06-26 15:00:00,30.89,65751.0,25735.0,15659.0
2019-06-26 16:00:00,31.47,63659.0,22395.0,17086.0
2019-06-26 17:00:00,34.27,62435.0,17635.0,18401.0
2019-06-26 18:00:00,38.98,61166.0,11612.0,19073.0
2019-06-26 19:00:00,49.92,60505.0,5580.0,19442.0
2019-06-26 20:00:00,48.88,58415.0,2006.0,19508.0
2019-06-26 21:00:00,38.97,55326.0,299.0,19432.0
2019-06-26 22:00:00,36.7,54346.0,0.0,19206.0
2019-06-26 23:00:00,30.57,50301.0,0.0,19080.0
2019-06-27 00:00:00,28.0,46876.0,0.0,18433.0
2019-06-27 01:00:00,26.53,44788.0,0.0,18170.0
2019-06-27 02:00:00,25.03,43359.0,0.0,17953.0
2019-06-27 03:00:00,26.03,43475.0,0.0,17830.0
2019-06-27 04:00:00,27.06,44025.0,0.0,17658.0
2019-06-27 05:00:00,30.03,45926.0,50.0,17255.0
2019-06-27 06:00:00,35.72,51147.0,949.0,16670.0
2019-06-27 07:00:00,43.29,57787.0,4188.0,15792.0
2019-06-27 08:00:00,42.1,61280.0,9781.0,14742.0
2019-06-27 09:00:00,36.5,62476.0,15877.0,14128.0
2019-06-27 10:00:00,34.56,64299.0,21297.0,14007.0
2019-06-27 11:00:00,34.47,65849.0,25186.0,14018.0
2019-06-27 12:00:00,31.97,66155.0,27528.0,14311.0
2019-06-27 13:00:00,30.93,65798.0,28281.0,14545.0
2019-06-27 14:00:00,30.91,65126.0,27801.0,14897.0
2019-06-27 15:00:00,31.31,65011.0,25962.0,15209.0
2019-06-27 16:00:00,31.94,63072.0,22660.0,15391.0
2019-06-27 17:00:00,35.98,61645.0,17873.0,15447.0
2019-06-27 18:00:00,41.9,60588.0,11827.0,15133.0
2019-06-27 19:00:00,54.11,60014.0,5628.0,14583.0
2019-06-27 20:00:00,52.23,57986.0,2024.0,13906.0
2019-06-27 21:00:00,44.02,54850.0,300.0,13373.0
2019-06-27 22:00:00,41.17,53764.0,0.0,12701.0
2019-06-27 23:00:00,35.58,50011.0,0.0,11907.0
2019-06-28 00:00:00,31.44,47196.0,0.0,10338.0
2019-06-28 01:00:00,31.68,44898.0,0.0,9055.0
2019-06-28 02:00:00,32.97,43530.0,0.0,7895.0
2019-06-28 03:00:00,33.89,43602.0,0.0,7175.0
2019-06-28 04:00:00,32.8,43769.0,0.0,6442.0
2019-06-28 05:00:00,32.85,45446.0,49.0,5683.0
2019-06-28 06:00:00,49.41,50715.0,936.0,4809.0
2019-06-28 07:00:00,61.98,56935.0,4188.0,3857.0
2019-06-28 08:00:00,61.66,61363.0,9819.0,2924.0
2019-06-28 09:00:00,49.28,62610.0,16045.0,2421.0
2019-06-28 10:00:00,43.99,64183.0,21404.0,2099.0
2019-06-28 11:00:00,39.53,65443.0,25544.0,1942.0
2019-06-28 12:00:00,36.75,65846.0,28282.0,1933.0
2019-06-28 13:00:00,34.33,64801.0,29404.0,2007.0
2019-06-28 14:00:00,33.89,63614.0,29049.0,2180.0
2019-06-28 15:00:00,33.91,63470.0,27176.0,2388.0
2019-06-28 16:00:00,34.4,60988.0,23767.0,2564.0
2019-06-28 17:00:00,39.04,60423.0,18809.0,2718.0
2019-06-28 18:00:00,54.13,59096.0,12449.0,2817.0
2019-06-28 19:00:00,66.53,58917.0,5879.0,2893.0
2019-06-28 20:00:00,66.06,56492.0,1990.0,3037.0
2019-06-28 21:00:00,54.73,53401.0,305.0,3604.0
2019-06-28 22:00:00,48.54,52176.0,0.0,4235.0
2019-06-28 23:00:00,39.05,49156.0,0.0,4586.0
2019-06-29 00:00:00,35.24,44925.0,0.0,3764.0
2019-06-29 01:00:00,31.63,42744.0,0.0,3507.0
2019-06-29 02:00:00,29.88,41086.0,0.0,3254.0
2019-06-29 03:00:00,29.13,40343.0,0.0,3097.0
2019-06-29 04:00:00,29.52,40091.0,0.0,2975.0
2019-06-29 05:00:00,28.76,40088.0,53.0,2940.0
2019-06-29 06:00:00,30.06,40840.0,964.0,2818.0
2019-06-29 07:00:00,31.48,43831.0,4493.0,2504.0
2019-06-29 08:00:00,30.15,48033.0,10674.0,1904.0
2019-06-29 09:00:00,30.15,51384.0,17384.0,1485.0
2019-06-29 10:00:00,28.07,53720.0,23006.0,1458.0
2019-06-29 11:00:00,28.01,55226.0,26939.0,1551.0
2019-06-29 12:00:00,28.01,55423.0,29321.0,1605.0
2019-06-29 13:00:00,25.82,53821.0,30164.0,1658.0
2019-06-29 14:00:00,25.06,52413.0,29590.0,1732.0
2019-06-29 15:00:00,25.19,52390.0,27578.0,1758.0
2019-06-29 16:00:00,26.39,51265.0,24127.0,1798.0
2019-06-29 17:00:00,30.18,51383.0,19089.0,1859.0
2019-06-29 18:00:00,40.0,51467.0,12763.0,1970.0
2019-06-29 19:00:00,52.46,51307.0,6365.0,2150.0
2019-06-29 20:00:00,56.23,49790.0,2128.0,2632.0
2019-06-29 21:00:00,49.95,47088.0,291.0,3763.0
2019-06-29 22:00:00,41.03,47321.0,0.0,5217.0
2019-06-29 23:00:00,35.61,44466.0,0.0,6794.0
2019-06-30 00:00:00,30.41,41712.0,0.0,8261.0
2019-06-30 01:00:00,26.9,40029.0,0.0,10222.0
2019-06-30 02:00:00,21.55,38220.0,0.0,12303.0
2019-06-30 03:00:00,17.13,37390.0,0.0,13792.0
2019-06-30 04:00:00,14.92,37068.0,0.0,14985.0
2019-06-30 05:00:00,10.16,36858.0,54.0,15987.0
2019-06-30 06:00:00,12.26,36741.0,957.0,16505.0
2019-06-30 07:00:00,13.38,38955.0,4499.0,16116.0
2019-06-30 08:00:00,19.65,42190.0,10592.0,13076.0
2019-06-30 09:00:00,17.24,45812.0,17172.0,11205.0
2019-06-30 10:00:00,11.78,48778.0,22627.0,11364.0
2019-06-30 11:00:00,9.06,51490.0,26365.0,13231.0
2019-06-30 12:00:00,0.06,52654.0,28458.0,14967.0
2019-06-30 13:00:00,-29.29,51324.0,28990.0,16950.0
2019-06-30 14:00:00,-39.97,49804.0,28120.0,18194.0
2019-06-30 15:00:00,-12.51,49160.0,25917.0,18631.0
2019-06-30 16:00:00,0.02,48745.0,22348.0,18826.0
2019-06-30 17:00:00,20.05,49080.0,17367.0,19378.0
2019-06-30 18:00:00,28.83,49514.0,11288.0,18419.0
2019-06-30 19:00:00,36.63,49561.0,5534.0,17411.0
2019-06-30 20:00:00,37.94,48896.0,1995.0,16278.0
2019-06-30 21:00:00,37.07,47359.0,302.0,15252.0
2019-06-30 22:00:00,43.19,48266.0,0.0,14514.0
2019-06-30 23:00:00,36.72,45928.0,0.0,13933.0
2019-07-01 00:00:00,28.98,43011.0,0.0,13237.0
2019-07-01 01:00:00,26.23,41770.0,0.0,12422.0
2019-07-01 02:00:00,25.04,40198.0,0.0,11846.0
2019-07-01 03:00:00,24.94,40032.0,0.0,11285.0
2019-07-01 04:00:00,26.04,40750.0,0.0,10914.0
2019-07-01 05:00:00,27.14,43284.0,42.0,10446.0
2019-07-01 06:00:00,41.93,50197.0,911.0,9460.0
2019-07-01 07:00:00,53.1,58366.0,3869.0,9026.0
2019-07-01 08:00:00,52.85,62577.0,8448.0,9134.0
2019-07-01 09:00:00,41.13,64015.0,13320.0,10543.0
2019-07-01 10:00:00,37.57,65857.0,17541.0,12761.0
2019-07-01 11:00:00,32.85,67621.0,20482.0,15774.0
2019-07-01 12:00:00,29.46,68284.0,22194.0,18328.0
2019-07-01 13:00:00,27.39,68409.0,22979.0,20948.0
2019-07-01 14:00:00,27.25,67354.0,22572.0,23518.0
2019-07-01 15:00:00,27.0,66764.0,20844.0,24572.0
2019-07-01 16:00:00,26.72,65019.0,18127.0,25554.0
2019-07-01 17:00:00,27.5,63876.0,14504.0,26469.0
2019-07-01 18:00:00,31.03,62605.0,9784.0,26315.0
2019-07-01 19:00:00,36.49,61715.0,5008.0,25622.0
2019-07-01 20:00:00,36.32,59761.0,1894.0,24286.0
2019-07-01 21:00:00,34.93,56943.0,279.0,22646.0
2019-07-01 22:00:00,37.24,55456.0,0.0,21043.0
2019-07-01 23:00:00,31.97,51084.0,0.0,20110.0
2019-07-02 00:00:00,28.9,47949.0,0.0,18584.0
2019-07-02 01:00:00,26.97,46457.0,0.0,18473.0
2019-07-02 02:00:00,25.48,44593.0,0.0,18642.0
2019-07-02 03:00:00,24.75,44512.0,0.0,18799.0
2019-07-02 04:00:00,24.91,44819.0,0.0,18807.0
2019-07-02 05:00:00,26.99,46720.0,41.0,18844.0
2019-07-02 06:00:00,31.0,52651.0,816.0,19095.0
2019-07-02 07:00:00,36.12,59781.0,3566.0,19381.0
2019-07-02 08:00:00,36.1,63312.0,7908.0,20156.0
2019-07-02 09:00:00,33.33,64707.0,12577.0,20437.0
2019-07-02 10:00:00,32.75,66406.0,16577.0,20664.0
2019-07-02 11:00:00,31.8,68182.0,19524.0,20917.0
2019-07-02 12:00:00,29.59,68874.0,21297.0,20865.0
